A	B	DRB1	freq
29	61	0411	0.000001
29	61	0701	0.000006
29	61	0801	0.000004
29	61	0802	0
29	61	0804	0
29	61	0901	0.000004
29	61	1001	0
29	61	1101	0.000034
29	61	1102	0
29	61	1104	0.000001
29	61	1201	0.000001
29	61	1202	0.000002
29	61	1301	0.000024
29	61	1302	0
29	61	1303	0
29	61	1304	0.000001
29	61	1305	0
29	61	1307	0
29	61	1401	0.000002
29	61	1402	0
29	61	1403	0
29	61	1404	0
29	61	1405	0
29	61	1406	0
29	61	1408	0
29	61	1501	0.000001
29	61	1502	0.000005
29	61	1503	0
29	61	1601	0.000005
29	61	1602	0.000012
29	62	0101	0.000027
29	62	0102	0
29	62	0103	0.000001
29	62	0301	0.000009
29	62	0302	0
29	62	0401	0.00014
29	62	0402	0.000005
29	62	0403	0
29	62	0404	0.000034
29	62	0405	0.000001
29	62	0406	0
29	62	0407	0.000001
29	62	0411	0
29	62	0701	0.000043
29	62	0801	0.000013
29	62	0802	0
29	62	0803	0
29	62	0804	0
29	62	0901	0.000021
29	62	1001	0.000002
29	62	1101	0.000064
29	62	1102	0.000001
29	62	1103	0.000017
29	62	1104	0.000001
29	62	1113	0
29	62	1201	0.000003
29	62	1202	0
29	62	1301	0.000075
29	62	1302	0.000005
29	62	1303	0
29	62	1304	0
29	62	1305	0.000001
29	62	1308	0
29	62	1310	0.000009
29	62	1323	0.000001
29	62	1401	0.000012
29	62	1404	0
29	62	1405	0
29	62	1407	0
29	62	1408	0
29	62	1414	0
29	62	1424	0
29	62	1501	0.00005
29	62	1502	0
29	62	1601	0.000005
29	62	1602	0
29	63	0101	0
29	63	0102	0
29	63	0103	0
29	63	0301	0
29	63	0302	0
29	63	0401	0.000048
29	63	0404	0.000001
29	63	0406	0
29	63	0416	0
29	63	0701	0.00001
29	63	0804	0
29	63	0901	0
29	63	1001	0.000001
29	63	1101	0.000001
29	63	1102	0.000001
29	63	1104	0.000002
29	63	1201	0
29	63	1202	0
29	63	1301	0.000002
29	63	1302	0.000026
29	63	1303	0.000002
29	63	1304	0
29	63	1306	0
29	63	1309	0
29	63	1401	0.000001
29	63	1410	0
29	63	1501	0.000007
29	63	1503	0.000001
29	63	1601	0.000001
29	67	0301	0
29	67	0701	0
29	67	0901	0
29	67	1001	0
29	70	0101	0.000007
29	70	0102	0
29	70	0103	0.000001
29	70	0104	0
29	70	0301	0.000005
29	70	0302	0
29	70	0401	0.000001
29	70	0402	0
29	70	0403	0
29	70	0404	0.000002
29	70	0405	0.000002
29	70	0406	0
29	70	0407	0
29	70	0408	0
29	70	0413	0
29	70	0414	0
29	70	0416	0
29	70	0419	0
29	70	0701	0.000047
29	70	0801	0.000001
29	70	0804	0.000002
29	70	0806	0.000001
29	70	0810	0
29	70	0901	0.000001
29	70	1001	0.000001
29	70	1101	0.000003
29	70	1102	0
29	70	1103	0.000001
29	70	1104	0
29	70	1109	0
29	70	1110	0
29	70	1111	0
29	70	1112	0
29	70	1201	0.000001
29	70	1202	0
29	70	1301	0.000006
29	70	1302	0.00002
29	70	1303	0
29	70	1304	0
29	70	1307	0
29	70	1308	0
29	70	1314	0
29	70	1328	0
29	70	1401	0
29	70	1406	0
29	70	1501	0.000005
29	70	1503	0
29	70	1601	0.000001
29	70	1602	0
29	73	0102	0.000001
29	73	0302	0
29	73	0303	0
29	73	1201	0
29	73	1202	0
29	73	1302	0
29	75	0101	0
29	75	0104	0
29	75	0402	0
29	75	0405	0
29	75	0408	0
29	75	0410	0
29	75	0414	0
29	75	0802	0
29	75	0803	0
29	75	0901	0
29	75	1001	0
29	75	1101	0
29	75	1102	0
29	75	1104	0
29	75	1201	0
29	75	1202	0
29	75	1301	0
29	75	1305	0
29	75	1306	0
29	75	1404	0
29	75	1407	0
29	75	1418	0
29	75	1501	0
29	75	1503	0
29	75	1602	0
29	76	0803	0
29	76	1202	0
29	76	1401	0
29	76	1407	0
29	76	1501	0.000001
29	77	1001	0
29	77	1202	0
29	78	0102	0
29	78	0301	0
29	78	0302	0
29	78	0403	0
29	78	0701	0.000001
29	78	0801	0
29	78	0802	0
29	78	0804	0
29	78	0806	0
29	78	0901	0
29	78	1001	0
29	78	1101	0
29	78	1102	0
29	78	1301	0
29	78	1302	0
29	78	1303	0
29	78	1304	0
29	78	1503	0
29	78	1602	0
29	81	0102	0.000001
29	81	0301	0
29	81	0302	0
29	81	0303	0
29	81	0403	0
29	81	0405	0
29	81	0701	0
29	81	0801	0
29	81	0804	0
29	81	0901	0
29	81	1001	0.000002
29	81	1101	0.000001
29	81	1102	0
29	81	1112	0
29	81	1127	0.000001
29	81	1201	0
29	81	1202	0
29	81	1301	0
29	81	1302	0.000001
29	81	1303	0
29	81	1328	0
29	81	1401	0
29	81	1407	0
29	81	1501	0
29	81	1503	0
29	82	0302	0
29	82	0303	0
29	82	1001	0
29	82	1101	0
29	82	1104	0
29	82	1503	0
30	7	0101	0.000029
30	7	0102	0.000002
30	7	0103	0.000013
30	7	0301	0.000034
30	7	0302	0.000002
30	7	0303	0
30	7	0401	0.000019
30	7	0402	0.000003
30	7	0403	0.000006
30	7	0404	0.000002
30	7	0405	0.00001
30	7	0407	0.000017
30	7	0408	0.000008
30	7	0411	0
30	7	0414	0
30	7	0701	0.00004
30	7	0801	0.000011
30	7	0802	0.000002
30	7	0803	0.000001
30	7	0804	0.000003
30	7	0806	0
30	7	0810	0
30	7	0901	0.000004
30	7	1001	0.000004
30	7	1101	0.000024
30	7	1102	0.000004
30	7	1104	0.000017
30	7	1108	0
30	7	1201	0.000019
30	7	1202	0
30	7	1301	0.000011
30	7	1302	0.000025
30	7	1303	0.000005
30	7	1304	0
30	7	1312	0
30	7	1401	0.000029
30	7	1403	0
30	7	1404	0.000001
30	7	1407	0.000001
30	7	1409	0
30	7	1411	0
30	7	1501	0.000369
30	7	1502	0.000001
30	7	1503	0.000005
30	7	1601	0.000001
30	7	1602	0
30	7	1603	0
30	8	0101	0.000007
30	8	0102	0
30	8	0103	0
30	8	0301	0.000361
30	8	0302	0
30	8	0304	0.000001
30	8	0401	0.000004
30	8	0402	0.000001
30	8	0403	0
30	8	0404	0.000023
30	8	0405	0
30	8	0406	0
30	8	0407	0.000002
30	8	0408	0.000011
30	8	0413	0
30	8	0416	0
30	8	0701	0.00002
30	8	0801	0
30	8	0802	0.000001
30	8	0803	0.000002
30	8	0804	0.000009
30	8	0806	0
30	8	0901	0.000002
30	8	1001	0.000001
30	8	1101	0.000012
30	8	1102	0.000003
30	8	1104	0
30	8	1114	0
30	8	1201	0.000001
30	8	1202	0
30	8	1301	0.000035
30	8	1302	0.000001
30	8	1303	0.000001
30	8	1304	0.000001
30	8	1306	0.000001
30	8	1316	0
30	8	1322	0
30	8	1323	0
30	8	1401	0.000005
30	8	1407	0.000001
30	8	1408	0
30	8	1414	0
30	8	1501	0.00002
30	8	1502	0
30	8	1503	0.000001
30	8	1601	0.000001
30	8	1602	0
30	13	0101	0.000196
30	13	0102	0.000016
30	13	0103	0.000012
30	13	0301	0.000133
30	13	0302	0
30	13	0401	0.000141
30	13	0402	0.000022
30	13	0403	0.00006
30	13	0404	0.000135
30	13	0405	0.000038
30	13	0406	0
30	13	0407	0.000012
30	13	0408	0.000007
30	13	0410	0
30	13	0411	0
30	13	0414	0
30	13	0701	0.006485
30	13	0801	0.000041
30	13	0802	0.000002
30	13	0803	0
30	13	0804	0.000009
30	13	0813	0
30	13	0901	0.000025
30	13	1001	0.000023
30	13	1101	0.000292
30	13	1102	0.000005
30	13	1103	0.000016
30	13	1104	0.000262
30	13	1106	0
30	13	1108	0
30	13	1114	0
30	13	1138	0
30	13	1201	0.000119
30	13	1202	0.000001
30	13	1301	0.000139
30	13	1302	0.000183
30	13	1303	0.000018
30	13	1304	0
30	13	1305	0.000016
30	13	1306	0.000001
30	13	1307	0
30	13	1309	0
30	13	1349	0
30	13	1401	0.000052
30	13	1402	0.000001
30	13	1403	0
30	13	1404	0.000003
30	13	1405	0
30	13	1406	0
30	13	1407	0
30	13	1411	0
30	13	1501	0.000191
30	13	1502	0.000041
30	13	1503	0
30	13	1506	0
30	13	1601	0.000086
30	13	1602	0.000008
30	13	1605	0.000003
30	14	0101	0.000017
30	14	0102	0.000193
30	14	0103	0.000001
30	14	0301	0.00003
30	14	0302	0
30	14	0304	0
30	14	0401	0.000004
30	14	0402	0.000001
30	14	0403	0.000001
30	14	0404	0.000075
30	14	0405	0
30	14	0406	0
30	14	0407	0
30	14	0408	0
30	14	0410	0
30	14	0411	0
30	14	0413	0
30	14	0414	0
30	14	0416	0
30	14	0701	0.000092
30	14	0801	0.000009
30	14	0802	0.000001
30	14	0803	0
30	14	0804	0.000002
30	14	0806	0.000037
30	14	0901	0.000013
30	14	1001	0.000001
30	14	1101	0.000036
30	14	1102	0.000002
30	14	1103	0.000003
30	14	1104	0.000019
30	14	1108	0
30	14	1109	0
30	14	1201	0.000003
30	14	1301	0.00001
30	14	1302	0.00001
30	14	1303	0.000007
30	14	1304	0
30	14	1305	0.000003
30	14	1306	0
30	14	1401	0.00001
30	14	1403	0
30	14	1404	0.000001
30	14	1405	0
30	14	1406	0
30	14	1408	0
30	14	1412	0
30	14	1501	0.000018
30	14	1502	0.000003
30	14	1503	0.000004
30	14	1506	0
30	14	1601	0.000009
30	14	1602	0
30	18	0101	0.000148
30	18	0102	0.00001
30	18	0103	0.000021
30	18	0104	0
30	18	0301	0.00356
30	18	0302	0.000002
30	18	0304	0.000008
30	18	0305	0.000001
30	18	0306	0.000001
30	18	0307	0.000002
30	18	0311	0.000001
30	18	0315	0.000001
30	18	0401	0.000093
30	18	0402	0.000005
30	18	0403	0.000022
30	18	0404	0.000038
30	18	0405	0.000003
30	18	0407	0.000013
30	18	0408	0.000006
30	18	0413	0
30	18	0414	0
30	18	0419	0
30	18	0701	0.000145
30	18	0801	0.000008
30	18	0802	0
30	18	0803	0.00001
30	18	0804	0.000002
30	18	0806	0
30	18	0807	0
30	18	0811	0
30	18	0901	0.000076
30	18	1001	0.00002
30	18	1101	0.000082
30	18	1102	0.000004
30	18	1103	0.000002
30	18	1104	0.000138
30	18	1115	0.000001
30	18	1125	0
30	18	1138	0
30	18	1201	0.000019
30	18	1202	0
30	18	1301	0.000067
30	18	1302	0.000043
30	18	1303	0.000008
30	18	1304	0
30	18	1305	0.000084
30	18	1308	0
30	18	1309	0.000001
30	18	1323	0
30	18	1324	0.000001
30	18	1401	0.000161
30	18	1402	0
30	18	1404	0
30	18	1406	0
30	18	1407	0.000001
30	18	1409	0
30	18	1501	0.000159
30	18	1502	0.000007
30	18	1503	0.000002
30	18	1504	0.000001
30	18	1601	0.000034
30	18	1602	0
30	18	1603	0
30	27	0101	0.000046
30	27	0102	0
30	27	0103	0.000006
30	27	0301	0.000049
30	27	0302	0
30	27	0401	0.000027
30	27	0402	0
30	27	0403	0.000002
30	27	0404	0.000016
30	27	0405	0.000002
30	27	0407	0
30	27	0408	0
30	27	0411	0
30	27	0413	0
30	27	0414	0
30	27	0417	0
30	27	0701	0.000024
30	27	0801	0.000012
30	27	0803	0
30	27	0804	0.000003
30	27	0805	0.000001
30	27	0806	0
30	27	0901	0.000001
30	27	1001	0.000001
30	27	1101	0.000034
30	27	1102	0
30	27	1103	0
30	27	1104	0.000026
30	27	1201	0.000004
30	27	1202	0
30	27	1301	0.000017
30	27	1302	0.000008
30	27	1303	0.000001
30	27	1304	0
30	27	1305	0
30	27	1314	0
30	27	1401	0.000001
30	27	1402	0
30	27	1403	0
30	27	1412	0
30	27	1415	0
30	27	1501	0.000025
30	27	1503	0.000004
30	27	1601	0.000007
30	27	1602	0.000001
30	35	0101	0.00016
30	35	0102	0.000006
30	35	0103	0.000018
30	35	0301	0.000046
30	35	0302	0.000001
30	35	0303	0
30	35	0304	0.000001
30	35	0305	0
30	35	0401	0.000018
30	35	0402	0.00008
30	35	0403	0.000043
30	35	0404	0.000014
30	35	0405	0.000006
30	35	0406	0
30	35	0407	0.000018
30	35	0410	0
30	35	0411	0
30	35	0701	0.000046
30	35	0801	0.000011
30	35	0802	0.000003
30	35	0803	0
30	35	0804	0.000035
30	35	0806	0
30	35	0810	0
30	35	0901	0.000005
30	35	1001	0.000012
30	35	1101	0.000066
30	35	1102	0.000005
30	35	1103	0.000003
30	35	1104	0.00018
30	35	1105	0
30	35	1108	0
30	35	1112	0.000002
30	35	1114	0.000001
30	35	1201	0.000018
30	35	1202	0
30	35	1203	0
30	35	1204	0
30	35	1301	0.000028
30	35	1302	0.000201
30	35	1303	0.000006
30	35	1304	0
30	35	1305	0.000012
30	35	1306	0.000001
30	35	1309	0
30	35	1319	0.000001
30	35	1320	0
30	35	1401	0.000035
30	35	1402	0
30	35	1403	0
30	35	1405	0
30	35	1406	0.000001
30	35	1412	0
30	35	1501	0.000049
30	35	1502	0.000005
30	35	1503	0
30	35	1601	0
30	35	1602	0
30	37	0101	0.000003
30	37	0102	0
30	37	0104	0
30	37	0301	0.000001
30	37	0302	0
30	37	0401	0.000003
30	37	0402	0.000001
30	37	0404	0
30	37	0405	0.000001
30	37	0410	0
30	37	0411	0
30	37	0413	0.000001
30	37	0416	0.000001
30	37	0417	0
30	37	0701	0.000002
30	37	0801	0
30	37	0803	0.000001
30	37	0804	0
30	37	0806	0
30	37	0901	0
30	37	1001	0.000008
30	37	1101	0.000008
30	37	1103	0.00002
30	37	1104	0.000003
30	37	1111	0
30	37	1201	0.000015
30	37	1301	0.000003
30	37	1302	0.000002
30	37	1401	0.000001
30	37	1406	0
30	37	1501	0.000007
30	37	1503	0
30	37	1504	0
30	37	1505	0
30	37	1506	0
30	37	1602	0
30	38	0101	0.000007
30	38	0102	0
30	38	0301	0.000012
30	38	0401	0
30	38	0402	0.000278
30	38	0403	0.000003
30	38	0404	0.000004
30	38	0406	0
30	38	0407	0
30	38	0414	0
30	38	0701	0.000022
30	38	0801	0
30	38	0802	0
30	38	0803	0.000012
30	38	0804	0.000001
30	38	0806	0.000001
30	38	0901	0.000001
30	38	1001	0.000006
30	38	1101	0.000022
30	38	1102	0
30	38	1103	0
30	38	1104	0.00001
30	38	1201	0
30	38	1202	0
30	38	1301	0.000078
30	38	1302	0.000038
30	38	1303	0.000011
30	38	1305	0.000002
30	38	1401	0.000022
30	38	1404	0
30	38	1406	0
30	38	1501	0.000009
30	38	1502	0
30	38	1503	0
30	38	1601	0.000014
30	38	1602	0
30	39	0101	0.000031
30	39	0102	0
30	39	0104	0
30	39	0301	0.000004
30	39	0302	0
30	39	0306	0
30	39	0401	0.000003
30	39	0402	0.000001
30	39	0403	0
30	39	0404	0.000005
30	39	0405	0
30	39	0406	0
30	39	0407	0.000001
30	39	0410	0
30	39	0411	0
30	39	0417	0
30	39	0701	0.000003
30	39	0801	0.000004
30	39	0802	0
30	39	0803	0
30	39	0804	0.000004
30	39	0806	0
30	39	0901	0.000002
30	39	1001	0.000001
30	39	1101	0.000004
30	39	1102	0
30	39	1104	0.000005
30	39	1201	0.000007
30	39	1301	0.000007
30	39	1302	0.000012
30	39	1303	0.000002
30	39	1304	0
30	39	1305	0.000001
30	39	1322	0
30	39	1329	0.000001
30	39	1401	0.000003
30	39	1402	0
30	39	1404	0
30	39	1406	0.000001
30	39	1415	0
30	39	1424	0
30	39	1501	0.000012
30	39	1502	0
30	39	1503	0
30	39	1601	0.000001
30	39	1602	0.000006
30	41	0101	0.000004
30	41	0102	0.000001
30	41	0103	0
30	41	0301	0.00008
30	41	0302	0
30	41	0306	0
30	41	0401	0.000003
30	41	0402	0.000003
30	41	0403	0.000029
30	41	0404	0.000018
30	41	0405	0.000076
30	41	0407	0
30	41	0408	0
30	41	0416	0
30	41	0701	0.000099
30	41	0804	0.000008
30	41	0806	0
30	41	0901	0.000001
30	41	1001	0.000006
30	41	1101	0.000016
30	41	1102	0.000149
30	41	1103	0.000001
30	41	1104	0.00001
30	41	1130	0
30	41	1201	0.000002
30	41	1301	0.000006
30	41	1302	0.000011
30	41	1303	0.000051
30	41	1304	0
30	41	1305	0.000004
30	41	1307	0
30	41	1342	0
30	41	1401	0.000004
30	41	1402	0
30	41	1404	0
30	41	1501	0.000017
30	41	1502	0.000005
30	41	1503	0
30	41	1602	0.000001
30	42	0101	0.000001
30	42	0102	0.000002
30	42	0103	0
30	42	0301	0.000013
30	42	0302	0.000098
30	42	0401	0
30	42	0403	0
30	42	0404	0
30	42	0405	0
30	42	0407	0
30	42	0408	0
30	42	0410	0
30	42	0411	0.000002
30	42	0422	0
30	42	0701	0.000003
30	42	0801	0.000001
30	42	0803	0
30	42	0804	0.000041
30	42	0805	0
30	42	0806	0
30	42	0901	0.000001
30	42	1001	0.000001
30	42	1101	0.000004
30	42	1102	0.00001
30	42	1103	0
30	42	1104	0.000002
30	42	1105	0
30	42	1107	0
30	42	1113	0
30	42	1114	0
30	42	1117	0
30	42	1201	0.000007
30	42	1202	0
30	42	1301	0.000001
30	42	1302	0.00001
30	42	1303	0.00002
30	42	1304	0.000002
30	42	1305	0
30	42	1401	0.000001
30	42	1402	0
30	42	1405	0
30	42	1406	0
30	42	1408	0
30	42	1501	0.000003
30	42	1503	0.000004
30	42	1601	0
30	42	1602	0
30	44	0101	0.000046
30	44	0102	0.000007
30	44	0103	0.000006
30	44	0104	0
30	44	0301	0.000022
30	44	0302	0.000001
30	44	0303	0
30	44	0401	0.000138
30	44	0402	0.000011
30	44	0403	0.000004
30	44	0404	0.000005
30	44	0405	0.000002
30	44	0406	0.000003
30	44	0407	0.000012
30	44	0408	0
30	44	0409	0.000002
30	44	0413	0
30	44	0416	0
30	44	0701	0.000275
30	44	0801	0.000011
30	44	0802	0
30	44	0804	0.000006
30	44	0806	0
30	44	0807	0
30	44	0901	0.000003
30	44	1001	0.000008
30	44	1101	0.000115
30	44	1102	0.000005
30	44	1103	0.00001
30	44	1104	0.000024
30	44	1106	0
30	44	1112	0
30	44	1114	0
30	44	1120	0
30	44	1201	0.000019
30	44	1203	0
30	44	1301	0.000096
30	44	1302	0.000059
30	44	1303	0.000002
30	44	1304	0
30	44	1305	0.000001
30	44	1307	0
30	44	1310	0.000002
30	44	1331	0
30	44	1401	0.000007
30	44	1403	0
30	44	1404	0
30	44	1406	0.000002
30	44	1501	0.000036
30	44	1502	0.000003
30	44	1503	0.000005
30	44	1601	0.000019
30	44	1602	0
30	44	1605	0.000001
30	45	0101	0
30	45	0102	0.000013
30	45	0104	0.000001
30	45	0301	0.000002
30	45	0302	0.000001
30	45	0308	0
30	45	0401	0.000002
30	45	0403	0
30	45	0404	0.000005
30	45	0405	0.000003
30	45	0407	0
30	45	0408	0
30	45	0419	0
30	45	0701	0.000006
30	45	0801	0.000008
30	45	0802	0.000002
30	45	0804	0
30	45	0806	0.000002
30	45	0807	0
30	45	0811	0
30	45	0901	0
30	45	1001	0
30	45	1101	0.000002
30	45	1102	0.000007
30	45	1103	0
30	45	1104	0.000003
30	45	1111	0
30	45	1116	0
30	45	1201	0.000001
30	45	1202	0
30	45	1301	0.000001
30	45	1302	0.000003
30	45	1303	0.000009
30	45	1304	0.000001
30	45	1321	0
30	45	1401	0
30	45	1406	0.000001
30	45	1501	0.000003
30	45	1502	0
30	45	1503	0.000001
30	45	1602	0
30	46	0101	0
30	46	0104	0
30	46	0301	0
30	46	0302	0
30	46	0303	0
30	46	0405	0
30	46	0411	0
30	46	0701	0
30	46	0703	0
30	46	0801	0
30	46	0803	0
30	46	0810	0
30	46	0901	0
30	46	1001	0
30	46	1101	0
30	46	1201	0
30	46	1202	0
30	46	1401	0
30	46	1404	0
30	46	1501	0
30	46	1504	0
30	46	1602	0
30	47	0101	0.000001
30	47	0102	0.000001
30	47	0103	0
30	47	0104	0
30	47	0301	0
30	47	0401	0.000001
30	47	0405	0.000001
30	47	0407	0
30	47	0701	0.000006
30	47	0801	0
30	47	0802	0
30	47	0804	0
30	47	0806	0
30	47	0807	0
30	47	0811	0
30	47	0901	0.000001
30	47	1101	0.000001
30	47	1104	0
30	47	1301	0.000007
30	47	1302	0.000001
30	47	1303	0
30	47	1304	0
30	47	1316	0
30	47	1328	0
30	47	1401	0
30	47	1405	0
30	47	1408	0
30	47	1501	0
30	47	1502	0
30	47	1503	0
30	47	1504	0
30	47	1601	0
30	47	1602	0
30	47	1603	0
30	48	0101	0
30	48	0102	0
30	48	0301	0
30	48	0302	0
30	48	0403	0.000002
30	48	0404	0
30	48	0405	0
30	48	0406	0
30	48	0407	0
30	48	0408	0
30	48	0410	0
30	48	0419	0
30	48	0701	0
30	48	0802	0
30	48	0803	0
30	48	0804	0
30	48	0807	0
30	48	0811	0
30	48	0901	0
30	48	1001	0
30	48	1101	0
30	48	1102	0
30	48	1110	0
30	48	1201	0
30	48	1202	0
30	48	1301	0
30	48	1302	0.000001
30	48	1303	0
30	48	1401	0
30	48	1402	0
30	48	1501	0
30	48	1503	0
30	48	1510	0.000001
30	48	1602	0
30	49	0101	0.00004
30	49	0102	0.000003
30	49	0103	0.000002
30	49	0301	0.000035
30	49	0302	0
30	49	0401	0.000011
30	49	0402	0.000027
30	49	0403	0.000033
30	49	0404	0
30	49	0405	0.000011
30	49	0407	0.000001
30	49	0411	0
30	49	0414	0
30	49	0416	0
30	49	0701	0.00017
30	49	0801	0.000011
30	49	0804	0.000009
30	49	0806	0
30	49	0901	0.000002
30	49	1001	0.000004
30	49	1101	0.000018
30	49	1102	0.000006
30	49	1104	0.000038
30	49	1201	0.000015
30	49	1206	0
30	49	1208	0
30	49	1301	0.000022
30	49	1302	0.000162
30	49	1303	0.000003
30	49	1304	0
30	49	1305	0.000006
30	49	1401	0.000005
30	49	1402	0
30	49	1406	0
30	49	1407	0
30	49	1501	0.000053
30	49	1503	0.000002
30	49	1601	0.000015
30	49	1602	0
30	50	0101	0.000007
30	50	0102	0.000096
30	50	0103	0.000001
30	50	0301	0.000021
30	50	0302	0
30	50	0401	0.000003
30	50	0402	0.000001
30	50	0403	0.000001
30	50	0404	0
30	50	0405	0
30	50	0406	0.000002
30	50	0407	0.000002
30	50	0408	0.000001
30	50	0411	0
30	50	0701	0.000093
30	50	0801	0.000001
30	50	0802	0
30	50	0804	0.000001
30	50	0806	0.000002
30	50	0807	0
30	50	0811	0
30	50	0901	0.000001
30	50	1001	0
30	50	1101	0.000006
30	50	1102	0.000001
30	50	1104	0.000011
30	50	1201	0.000001
30	50	1301	0.000003
30	50	1302	0.000002
30	50	1303	0.000148
30	50	1304	0
30	50	1305	0
30	50	1401	0.000003
30	50	1402	0
30	50	1410	0
30	50	1411	0
30	50	1501	0.000018
30	50	1502	0
30	50	1503	0
30	50	1506	0
30	50	1602	0.000001
30	51	0101	0.000046
30	51	0102	0.000001
30	51	0103	0.000002
30	51	0301	0.000025
30	51	0302	0.000001
30	51	0401	0.000011
30	51	0402	0.000003
30	51	0403	0.000016
30	51	0404	0.000012
30	51	0405	0.000002
30	51	0407	0.000014
30	51	0408	0
30	51	0411	0.000002
30	51	0413	0
30	51	0414	0
30	51	0416	0
30	51	0701	0.000199
30	51	0801	0.000017
30	51	0802	0
30	51	0803	0.000003
30	51	0804	0.000003
30	51	0810	0
30	51	0901	0.000006
30	51	1001	0.000005
30	51	1101	0.000083
30	51	1102	0.000007
30	51	1103	0
30	51	1104	0.00003
30	51	1201	0.000009
30	51	1202	0
30	51	1301	0.000036
30	51	1302	0.000054
30	51	1303	0.000004
30	51	1304	0
30	51	1305	0
30	51	1307	0
30	51	1401	0.000013
30	51	1402	0
30	51	1403	0
30	51	1404	0.000002
30	51	1406	0
30	51	1416	0.000002
30	51	1501	0.000059
30	51	1502	0
30	51	1503	0
30	51	1601	0.000014
30	51	1602	0
30	52	0101	0.000002
30	52	0103	0
30	52	0301	0.000002
30	52	0302	0.000035
30	52	0303	0
30	52	0305	0
30	52	0401	0.000001
30	52	0402	0.000002
30	52	0403	0.000004
30	52	0404	0
30	52	0405	0
30	52	0407	0
30	52	0701	0.000004
30	52	0802	0
30	52	0803	0.000001
30	52	0804	0
30	52	0901	0
30	52	1001	0.000001
30	52	1101	0.000001
30	52	1102	0
30	52	1104	0.000008
30	52	1105	0
30	52	1113	0
30	52	1117	0
30	52	1201	0.000001
30	52	1202	0
30	52	1301	0.000001
30	52	1302	0.000004
30	52	1303	0.000003
30	52	1304	0
30	52	1308	0
30	52	1401	0
30	52	1404	0.000003
30	52	1405	0
30	52	1406	0
30	52	1407	0
30	52	1408	0
30	52	1414	0
30	52	1501	0.000004
30	52	1502	0.000059
30	52	1503	0.000001
30	52	1601	0.000002
30	52	1602	0
30	53	0101	0.000011
30	53	0102	0.00001
30	53	0301	0.000056
30	53	0302	0.000007
30	53	0401	0
30	53	0402	0.000001
30	53	0404	0.000003
30	53	0405	0.000002
30	53	0406	0
30	53	0407	0
30	53	0411	0
30	53	0422	0
30	53	0701	0.000009
30	53	0802	0
30	53	0804	0.000007
30	53	0806	0
30	53	0807	0
30	53	0811	0
30	53	0901	0.000006
30	53	1001	0.000003
30	53	1101	0.000025
30	53	1102	0.000006
30	53	1103	0.000002
30	53	1104	0.000045
30	53	1108	0
30	53	1117	0
30	53	1201	0.000003
30	53	1202	0
30	53	1301	0.000002
30	53	1302	0.000142
30	53	1303	0.000011
30	53	1304	0
30	53	1305	0
30	53	1306	0.000001
30	53	1319	0
30	53	1323	0.000001
30	53	1329	0
30	53	1337	0
30	53	1401	0.000002
30	53	1402	0
30	53	1404	0
30	53	1406	0.000001
30	53	1501	0
30	53	1502	0.000003
30	53	1503	0.000005
30	53	1504	0
30	53	1505	0
30	53	1506	0
30	53	1601	0.000003
30	53	1602	0.000002
30	53	1603	0
30	53	1605	0
30	53	1607	0
30	54	0101	0
30	54	0102	0
30	54	0302	0
30	54	0403	0
30	54	0405	0
30	54	0406	0
30	54	0407	0
30	54	0802	0
30	54	0803	0
30	54	0804	0
30	54	0807	0
30	54	0811	0
30	54	0901	0
30	54	1101	0
30	54	1102	0
30	54	1301	0
30	54	1302	0
30	54	1401	0
30	54	1403	0
30	54	1405	0
30	54	1412	0
30	54	1501	0
30	54	1502	0
30	55	0101	0.000008
30	55	0102	0
30	55	0103	0.000015
30	55	0301	0.000005
30	55	0302	0.000003
30	55	0401	0.000003
30	55	0402	0.000001
30	55	0403	0.000002
30	55	0404	0.000006
30	55	0407	0.000003
30	55	0410	0
30	55	0701	0.000021
30	55	0801	0.000001
30	55	0802	0
30	55	0803	0.00001
30	55	0804	0.000006
30	55	0806	0.000001
30	55	0901	0
30	55	1001	0.000002
30	55	1101	0.000037
30	55	1102	0
30	55	1103	0.000001
30	55	1104	0
30	55	1106	0
30	55	1111	0
30	55	1117	0
30	55	1201	0.000003
30	55	1202	0
30	55	1301	0.000005
30	55	1302	0.000006
30	55	1303	0.000001
30	55	1305	0.000001
30	55	1311	0
30	55	1322	0
30	55	1401	0.000024
30	55	1402	0
30	55	1403	0
30	55	1406	0
30	55	1501	0.000006
30	55	1503	0
30	55	1601	0.000015
30	55	1602	0.000001
30	56	0101	0.00001
30	56	0102	0.000004
30	56	0301	0.000004
30	56	0302	0
30	56	0304	0
30	56	0401	0.000002
30	56	0404	0.000004
30	56	0405	0
30	56	0407	0.000002
30	56	0410	0
30	56	0413	0
30	56	0416	0
30	56	0701	0
30	56	0801	0
30	56	0802	0
30	56	0804	0.000001
30	56	0807	0
30	56	0811	0
30	56	0901	0
30	56	1101	0.000001
30	56	1102	0
30	56	1104	0
30	56	1201	0.000001
30	56	1301	0
30	56	1302	0.000005
30	56	1303	0
30	56	1304	0
30	56	1401	0
30	56	1404	0
30	56	1405	0
30	56	1408	0
30	56	1501	0.000003
30	56	1502	0
30	56	1503	0
30	56	1602	0
30	57	0101	0.00001
30	57	0102	0.00001
30	57	0103	0
30	57	0301	0.000016
30	57	0302	0
30	57	0303	0
